ID,SMILES,IC50_nM,pIC50,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,QED
50028310,Cc1ccc(C(CCC(=O)NO)P(=O)(O)O)cc1,11000.0,4.958607314841775,273.22499999999997,1.4994199999999993,4,3,106.86000000000001,0.3692732605760256
50528600,CN(O)C(=O)CS(=O)(=O)C(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,11000.0,4.958607314841775,392.1530000000001,1.4321,3,5,132.21,0.39237679518331914
701278,COCOCOCOP(=O)(C=CCN(O)C=O)OCOCOCOC,12560.0,4.901010360598823,389.29400000000027,0.6782000000000001,1,11,131.45000000000002,0.0886029174188096
50437794,O=C(c1ccccc1Cn1cncn1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,13000.0,4.886056647693163,485.26400000000007,3.773700000000004,3,6,128.78,0.25174073862397467
50441194,CN(O)C(=O)CCC(c1cccc2ccccc12)P(=O)(O)O,13000.0,4.886056647693163,323.2850000000001,2.6864000000000017,3,3,98.07000000000001,0.4463180668511506
50441192,O=C(CCC(c1ccccc1)P(=O)(O)O)NO,14000.0,4.853871964321762,259.198,1.1909999999999996,4,3,106.86000000000001,0.36076595754245455
50422647,O=C(N(O)CCCP(=O)(O)O)C(F)(F)F,14125.0,4.850011543508524,251.09699999999998,0.3342999999999999,3,3,98.07000000000001,0.3797927211372013
50422672,COc1ccc(CC(=O)NCC(=O)N(O)CCCP(=O)(O)O)cc1OC,14125.0,4.850011543508524,390.3290000000001,0.14810000000000068,4,6,145.63000000000002,0.2508686528630861
50028363,COc1ccc(C(CCC(=O)NO)P(=O)(O)O)cc1,15000.0,4.823908740944319,289.224,1.1995999999999996,4,4,116.09,0.35506440343848766
50441201,CN(O)C(=O)COC(c1cccc2ccccc12)P(=O)(O)O,15000.0,4.823908740944319,325.25700000000006,1.8802999999999999,3,4,107.30000000000001,0.44004973888232984
50441207,O=C(CSC(c1ccccc1)P(=O)(O)O)NO,15000.0,4.823908740944319,277.238,1.1014999999999995,4,4,106.86000000000001,0.3646015198443625
50528591,CN(O)C(=O)CS(=O)(=O)C(c1cccc2ccccc12)P(=O)(O)O,15000.0,4.823908740944319,373.3230000000001,1.2784999999999997,3,5,132.21,0.4084534774503781
701278,COCOCOCOP(=O)(C=CCN(O)C=O)OCOCOCOC,15240.0,4.8170150329964185,389.29400000000027,0.6782000000000001,1,11,131.45000000000002,0.0886029174188096
50422665,NCCC(=O)N(O)CCCP(=O)(O)O,15849.0,4.799998134593398,226.169,-0.8792,4,4,124.09,0.26467444919662797
50422673,CCOC(=O)C(=O)N(O)C1CCC(P(=O)(O)O)C1,15849.0,4.799998134593398,281.201,-0.13390000000000024,3,5,124.37,0.21614560338332808
50335494,O=P(O)(O)Cc1ccc2ccccc2n1,15900.0,4.798602875679548,223.16800000000003,1.9124999999999996,2,2,70.42,0.7627088295239549
50441204,CN(O)C(=O)COC(c1ccccc1)P(=O)(O)O,16000.0,4.795880017344075,275.197,0.7271000000000001,3,4,107.30000000000001,0.4151271836879624
50422661,O=C(CNCP(=O)(O)O)NO,16218.0,4.790002703917631,184.08800000000002,-1.7834000000000003,5,4,118.89000000000001,0.19996666351507664
50422652,O=C(CCCc1c[nH]c2ccccc12)NCC(=O)N(O)CCCP(=O)(O)O,16982.0,4.770011163455189,397.36800000000017,1.3923999999999996,5,4,142.96,0.23290730339243468
